subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type
SS1682419778279,14643,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_001_left.png,inanimate_single_right,inanimate_single_left,pose,4,3,6,inanimate,single,right,background
SS1682419778279,7284,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_001_left.png,inanimate_single_right,inanimate_single_left,pose,4,4,6,inanimate,single,right,deviant
SS1682419778279,6604,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,4,1,7,animate,pair,right,background
SS1682419778279,3769,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,4,2,7,animate,pair,right,background
SS1682419778279,1854,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,4,3,7,animate,pair,right,background
SS1682419778279,1187,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,4,4,7,animate,pair,right,background
SS1682419778279,5044,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/animate_007_right.png,inanimate_pair_right,animate_pair_right,animacy,2,1,8,inanimate,pair,right,background
SS1682419778279,2841,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/animate_007_right.png,inanimate_pair_right,animate_pair_right,animacy,2,2,8,inanimate,pair,right,deviant
SS1682419778279,3970,background_block,media/padded_stims/inanimate_007_left.png,null,inanimate_pair_left,null,null,4,1,9,inanimate,pair,left,background
SS1682419778279,1896,background_block,media/padded_stims/inanimate_007_left.png,null,inanimate_pair_left,null,null,4,2,9,inanimate,pair,left,background
SS1682419778279,2549,background_block,media/padded_stims/inanimate_007_left.png,null,inanimate_pair_left,null,null,4,3,9,inanimate,pair,left,background
SS1682419778279,1678,background_block,media/padded_stims/inanimate_007_left.png,null,inanimate_pair_left,null,null,4,4,9,inanimate,pair,left,background
SS1682419778279,3948,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_005_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,1,10,inanimate,pair,left,background
SS1682419778279,1251,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_005_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,2,10,inanimate,pair,left,background
SS1682419778279,1373,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_005_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,3,10,inanimate,pair,left,background
SS1682419778279,879,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_005_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,4,10,inanimate,pair,left,deviant
SS1682419778279,1919,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,4,1,11,animate,pair,left,background
SS1682419778279,2147,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,4,2,11,animate,pair,left,background
SS1682419778279,5503,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,4,3,11,animate,pair,left,background
SS1682419778279,1045,background_block,media/padded_stims/animate_008_left.png,null,animate_pair_left,null,null,4,4,11,animate,pair,left,background
SS1682419778279,1405,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,2,1,12,animate,single,left,background
SS1682419778279,715,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,2,2,12,animate,single,left,background
SS1682419778279,1011,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_004_left.png,animate_single_left,animate_single_left,identity,2,2,13,animate,single,left,deviant
SS1682419778279,2215,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_003_left.png,animate_pair_left,animate_pair_left,identity,2,1,14,animate,pair,left,background
SS1682419778279,860,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_003_left.png,animate_pair_left,animate_pair_left,identity,2,2,14,animate,pair,left,deviant
SS1682419778279,2177,background_block,media/padded_stims/inanimate_009_right.png,null,inanimate_pair_right,null,null,6,1,15,inanimate,pair,right,background
SS1682419778279,1697,background_block,media/padded_stims/inanimate_009_right.png,null,inanimate_pair_right,null,null,6,2,15,inanimate,pair,right,background
SS1682419778279,567,background_block,media/padded_stims/inanimate_009_right.png,null,inanimate_pair_right,null,null,6,3,15,inanimate,pair,right,background
SS1682419778279,968,background_block,media/padded_stims/inanimate_009_right.png,null,inanimate_pair_right,null,null,6,4,15,inanimate,pair,right,background
SS1682419778279,587,background_block,media/padded_stims/inanimate_009_right.png,null,inanimate_pair_right,null,null,6,5,15,inanimate,pair,right,background
SS1682419778279,1150,background_block,media/padded_stims/inanimate_009_right.png,null,inanimate_pair_right,null,null,6,6,15,inanimate,pair,right,background
SS1682419778279,2555,background_block,media/padded_stims/animate_010_right.png,null,animate_single_right,null,null,6,1,16,animate,single,right,background
SS1682419778279,1074,background_block,media/padded_stims/animate_010_right.png,null,animate_single_right,null,null,6,2,16,animate,single,right,background
SS1682419778279,671,background_block,media/padded_stims/animate_010_right.png,null,animate_single_right,null,null,6,3,16,animate,single,right,background
SS1682419778279,817,background_block,media/padded_stims/animate_010_right.png,null,animate_single_right,null,null,6,4,16,animate,single,right,background
SS1682419778279,591,background_block,media/padded_stims/animate_010_right.png,null,animate_single_right,null,null,6,5,16,animate,single,right,background
SS1682419778279,725,background_block,media/padded_stims/animate_010_right.png,null,animate_single_right,null,null,6,6,16,animate,single,right,background
SS1682420827676,11507,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,1,1,inanimate,single,left,background
SS1682420827676,7959,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,2,1,inanimate,single,left,background
SS1682420827676,9163,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,3,1,inanimate,single,left,background
SS1682420827676,4056,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,4,1,inanimate,single,left,background
SS1682420827676,3248,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,5,1,inanimate,single,left,background
SS1682420827676,5820,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_007_left.png,inanimate_single_left,inanimate_pair_left,number,6,6,1,inanimate,single,left,deviant
SS1682420827676,3391,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,1,2,inanimate,pair,right,background
SS1682420827676,3244,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,2,2,inanimate,pair,right,background
SS1682420827676,2828,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,3,2,inanimate,pair,right,background
SS1682420827676,2199,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,4,2,inanimate,pair,right,background
SS1682420827676,2764,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,5,2,inanimate,pair,right,background
SS1682420827676,3099,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,6,2,inanimate,pair,right,deviant
SS1682420827676,2633,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,6,1,3,animate,pair,left,background
SS1682420827676,2034,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,6,2,3,animate,pair,left,background
SS1682420827676,9412,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,6,3,3,animate,pair,left,background
SS1682420827676,5077,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,6,4,3,animate,pair,left,background
SS1682420827676,6145,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,6,5,3,animate,pair,left,background
SS1682420827676,3462,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,6,6,3,animate,pair,left,background
SS1682420827676,5559,background_block,media/padded_stims/animate_005_right.png,null,animate_pair_right,null,null,4,1,4,animate,pair,right,background
SS1682420827676,4096,background_block,media/padded_stims/animate_005_right.png,null,animate_pair_right,null,null,4,2,4,animate,pair,right,background
SS1682420827676,6336,background_block,media/padded_stims/animate_005_right.png,null,animate_pair_right,null,null,4,3,4,animate,pair,right,background
SS1682420827676,2787,background_block,media/padded_stims/animate_005_right.png,null,animate_pair_right,null,null,4,4,4,animate,pair,right,background
SS1682420827676,4270,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_002_right.png,animate_pair_left,animate_pair_right,pose,4,1,5,animate,pair,left,background
SS1682420827676,2007,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_002_right.png,animate_pair_left,animate_pair_right,pose,4,2,5,animate,pair,left,background
SS1682420827676,2520,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_002_right.png,animate_pair_left,animate_pair_right,pose,4,3,5,animate,pair,left,background
SS1682420827676,3239,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_002_right.png,animate_pair_left,animate_pair_right,pose,4,4,5,animate,pair,left,deviant
SS1682420827676,4221,background_block,media/padded_stims/inanimate_003_right.png,null,inanimate_single_right,null,null,6,1,6,inanimate,single,right,background
SS1682420827676,2878,background_block,media/padded_stims/inanimate_003_right.png,null,inanimate_single_right,null,null,6,2,6,inanimate,single,right,background
SS1682420827676,1909,background_block,media/padded_stims/inanimate_003_right.png,null,inanimate_single_right,null,null,6,3,6,inanimate,single,right,background
SS1682420827676,2298,background_block,media/padded_stims/inanimate_003_right.png,null,inanimate_single_right,null,null,6,4,6,inanimate,single,right,background
SS1682420827676,1813,background_block,media/padded_stims/inanimate_003_right.png,null,inanimate_single_right,null,null,6,5,6,inanimate,single,right,background
SS1682420827676,2163,background_block,media/padded_stims/inanimate_003_right.png,null,inanimate_single_right,null,null,6,6,6,inanimate,single,right,background
SS1682420827676,1853,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,4,1,7,animate,single,left,background
SS1682420827676,2230,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,4,2,7,animate,single,left,background
SS1682420827676,2212,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,4,3,7,animate,single,left,background
SS1682420827676,2493,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,4,4,7,animate,single,left,background
SS1682420827676,2094,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/inanimate_006_left.png,animate_single_left,inanimate_single_left,animacy,4,1,8,animate,single,left,background
SS1682420827676,2256,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/inanimate_006_left.png,animate_single_left,inanimate_single_left,animacy,4,2,8,animate,single,left,background
SS1682420827676,1849,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/inanimate_006_left.png,animate_single_left,inanimate_single_left,animacy,4,3,8,animate,single,left,background
SS1682420827676,2936,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/inanimate_006_left.png,animate_single_left,inanimate_single_left,animacy,4,4,8,animate,single,left,deviant
SS1682420827676,1923,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6,1,9,inanimate,single,left,background
SS1682420827676,1118,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6,2,9,inanimate,single,left,background
SS1682420827676,2109,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6,3,9,inanimate,single,left,background
SS1682420827676,1086,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6,4,9,inanimate,single,left,background
SS1682420827676,2167,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6,5,9,inanimate,single,left,background
SS1682420827676,1302,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,6,6,9,inanimate,single,left,background
SS1682420827676,3012,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_pair_right,null,null,4,1,10,inanimate,pair,right,background
SS1682420827676,1385,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_pair_right,null,null,4,2,10,inanimate,pair,right,background
SS1682420827676,1619,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_pair_right,null,null,4,3,10,inanimate,pair,right,background
SS1682420827676,1883,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_pair_right,null,null,4,4,10,inanimate,pair,right,background
SS1682420827676,2644,background_block,media/padded_stims/animate_010_right.png,null,animate_single_right,null,null,2,1,11,animate,single,right,background
SS1682420827676,1779,background_block,media/padded_stims/animate_010_right.png,null,animate_single_right,null,null,2,2,11,animate,single,right,background
SS1682420827676,1547,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_single_right,identity,2,1,12,inanimate,single,right,background
SS1682420827676,1587,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_single_right,identity,2,2,12,inanimate,single,right,deviant
SS1682420827676,2344,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_pair_left,null,null,4,1,13,inanimate,pair,left,background
SS1682420827676,1004,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_pair_left,null,null,4,2,13,inanimate,pair,left,background
SS1682420827676,1348,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_pair_left,null,null,4,3,13,inanimate,pair,left,background
SS1682420827676,1501,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_pair_left,null,null,4,4,13,inanimate,pair,left,background
SS1682420827676,2820,deviant_block,media/padded_stims/inanimate_010_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,1,14,inanimate,pair,left,background
SS1682420827676,2496,deviant_block,media/padded_stims/inanimate_010_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,2,14,inanimate,pair,left,background
SS1682420827676,2370,deviant_block,media/padded_stims/inanimate_010_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,3,14,inanimate,pair,left,background
SS1682420827676,1533,deviant_block,media/padded_stims/inanimate_010_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,4,14,inanimate,pair,left,background
SS1682420827676,1702,deviant_block,media/padded_stims/inanimate_010_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,5,14,inanimate,pair,left,background
SS1682420827676,2988,deviant_block,media/padded_stims/inanimate_010_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,6,14,inanimate,pair,left,deviant
SS1682420827676,3236,deviant_block,media/padded_stims/animate_004_right.png,media/padded_stims/inanimate_008_right.png,animate_single_right,inanimate_single_right,animacy,4,1,15,animate,single,right,background
SS1682420827676,2033,deviant_block,media/padded_stims/animate_004_right.png,media/padded_stims/inanimate_008_right.png,animate_single_right,inanimate_single_right,animacy,4,2,15,animate,single,right,background
SS1682420827676,1911,deviant_block,media/padded_stims/animate_004_right.png,media/padded_stims/inanimate_008_right.png,animate_single_right,inanimate_single_right,animacy,4,3,15,animate,single,right,background
SS1682420827676,2289,deviant_block,media/padded_stims/animate_004_right.png,media/padded_stims/inanimate_008_right.png,animate_single_right,inanimate_single_right,animacy,4,4,15,animate,single,right,deviant
SS1682420827676,2328,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/inanimate_007_right.png,animate_pair_right,inanimate_pair_right,animacy,6,1,16,animate,pair,right,background
SS1682420827676,1609,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/inanimate_007_right.png,animate_pair_right,inanimate_pair_right,animacy,6,2,16,animate,pair,right,background
SS1682420827676,3343,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/inanimate_007_right.png,animate_pair_right,inanimate_pair_right,animacy,6,3,16,animate,pair,right,background
SS1682420827676,2907,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/inanimate_007_right.png,animate_pair_right,inanimate_pair_right,animacy,6,4,16,animate,pair,right,background
SS1682420827676,3219,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/inanimate_007_right.png,animate_pair_right,inanimate_pair_right,animacy,6,5,16,animate,pair,right,background
SS1682420827676,2071,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/inanimate_007_right.png,animate_pair_right,inanimate_pair_right,animacy,6,6,16,animate,pair,right,deviant
SS1682420956261,1114,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_001_left.png,inanimate_single_left,inanimate_pair_left,number,6,1,1,inanimate,single,left,background
SS1682420956261,887,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_001_left.png,inanimate_single_left,inanimate_pair_left,number,6,2,1,inanimate,single,left,background
SS1682420956261,705,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_001_left.png,inanimate_single_left,inanimate_pair_left,number,6,3,1,inanimate,single,left,background
SS1682420956261,738,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_001_left.png,inanimate_single_left,inanimate_pair_left,number,6,4,1,inanimate,single,left,background
SS1682420956261,806,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_001_left.png,inanimate_single_left,inanimate_pair_left,number,6,5,1,inanimate,single,left,background
SS1682420956261,1088,deviant_block,media/padded_stims/inanimate_003_left.png,media/padded_stims/inanimate_001_left.png,inanimate_single_left,inanimate_pair_left,number,6,6,1,inanimate,single,left,deviant
SS1682420956261,4651,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/animate_005_right.png,animate_single_left,animate_single_right,pose,4,1,2,animate,single,left,background
SS1682420956261,726,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/animate_005_right.png,animate_single_left,animate_single_right,pose,4,2,2,animate,single,left,background
SS1682420956261,1090,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/animate_005_right.png,animate_single_left,animate_single_right,pose,4,3,2,animate,single,left,background
SS1682420956261,1173,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/animate_005_right.png,animate_single_left,animate_single_right,pose,4,4,2,animate,single,left,deviant
SS1682420956261,1543,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/inanimate_006_left.png,animate_pair_left,inanimate_pair_left,animacy,4,1,3,animate,pair,left,background
SS1682420956261,724,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/inanimate_006_left.png,animate_pair_left,inanimate_pair_left,animacy,4,2,3,animate,pair,left,background
SS1682420956261,579,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/inanimate_006_left.png,animate_pair_left,inanimate_pair_left,animacy,4,3,3,animate,pair,left,background
SS1682420956261,528,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/inanimate_006_left.png,animate_pair_left,inanimate_pair_left,animacy,4,4,3,animate,pair,left,deviant
SS1682420956261,1984,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_003_right.png,inanimate_pair_right,animate_pair_right,animacy,2,1,4,inanimate,pair,right,background
SS1682420956261,1109,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_003_right.png,inanimate_pair_right,animate_pair_right,animacy,2,2,4,inanimate,pair,right,deviant
SS1682420956261,2311,background_block,media/padded_stims/animate_002_right.png,null,animate_pair_right,null,null,6,1,5,animate,pair,right,background
SS1682420956261,933,background_block,media/padded_stims/animate_002_right.png,null,animate_pair_right,null,null,6,2,5,animate,pair,right,background
SS1682420956261,1113,background_block,media/padded_stims/animate_002_right.png,null,animate_pair_right,null,null,6,3,5,animate,pair,right,background
SS1682420956261,827,background_block,media/padded_stims/animate_002_right.png,null,animate_pair_right,null,null,6,4,5,animate,pair,right,background
SS1682420956261,1020,background_block,media/padded_stims/animate_002_right.png,null,animate_pair_right,null,null,6,5,5,animate,pair,right,background
SS1682420956261,1359,background_block,media/padded_stims/animate_002_right.png,null,animate_pair_right,null,null,6,6,5,animate,pair,right,background
SS1682420956261,8976,background_block,media/padded_stims/animate_006_left.png,null,animate_single_left,null,null,2,1,6,animate,single,left,background
SS1682420956261,1311,background_block,media/padded_stims/animate_006_left.png,null,animate_single_left,null,null,2,2,6,animate,single,left,background
SS1682420956261,3953,background_block,media/padded_stims/animate_007_right.png,null,animate_single_right,null,null,6,1,7,animate,single,right,background
SS1682420956261,1101,background_block,media/padded_stims/animate_007_right.png,null,animate_single_right,null,null,6,2,7,animate,single,right,background
SS1682420956261,1101,background_block,media/padded_stims/animate_007_right.png,null,animate_single_right,null,null,6,3,7,animate,single,right,background
SS1682420956261,1024,background_block,media/padded_stims/animate_007_right.png,null,animate_single_right,null,null,6,4,7,animate,single,right,background
SS1682420956261,1084,background_block,media/padded_stims/animate_007_right.png,null,animate_single_right,null,null,6,5,7,animate,single,right,background
SS1682420956261,973,background_block,media/padded_stims/animate_007_right.png,null,animate_single_right,null,null,6,6,7,animate,single,right,background
SS1682420956261,3001,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/inanimate_008_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,1,8,inanimate,pair,left,background
SS1682420956261,1147,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/inanimate_008_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,2,8,inanimate,pair,left,background
SS1682420956261,918,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/inanimate_008_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,3,8,inanimate,pair,left,background
SS1682420956261,1297,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/inanimate_008_right.png,inanimate_pair_left,inanimate_pair_right,pose,4,4,8,inanimate,pair,left,deviant
SS1682420956261,6220,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_011_left.png,inanimate_single_right,inanimate_single_left,pose,4,1,9,inanimate,single,right,background
SS1682420956261,1184,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_011_left.png,inanimate_single_right,inanimate_single_left,pose,4,2,9,inanimate,single,right,background
SS1682420956261,1221,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_011_left.png,inanimate_single_right,inanimate_single_left,pose,4,3,9,inanimate,single,right,background
SS1682420956261,3391,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_011_left.png,inanimate_single_right,inanimate_single_left,pose,4,4,9,inanimate,single,right,deviant
SS1682420956261,13800,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_pair_right,null,null,2,1,10,inanimate,pair,right,background
SS1682420956261,2663,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_pair_right,null,null,2,2,10,inanimate,pair,right,background
SS1682420956261,6713,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/inanimate_010_right.png,animate_pair_right,inanimate_pair_right,animacy,4,1,11,animate,pair,right,background
SS1682420956261,11528,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/inanimate_010_right.png,animate_pair_right,inanimate_pair_right,animacy,4,2,11,animate,pair,right,background
SS1682420956261,1399,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/inanimate_010_right.png,animate_pair_right,inanimate_pair_right,animacy,4,3,11,animate,pair,right,background
SS1682420956261,1292,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/inanimate_010_right.png,animate_pair_right,inanimate_pair_right,animacy,4,4,11,animate,pair,right,deviant
SS1682420956261,4254,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_pair_left,null,null,2,1,12,inanimate,pair,left,background
SS1682420956261,1026,background_block,media/padded_stims/inanimate_004_left.png,null,inanimate_pair_left,null,null,2,2,12,inanimate,pair,left,background
SS1682420956261,4153,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_single_right,null,null,6,1,13,inanimate,single,right,background
SS1682420956261,825,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_single_right,null,null,6,2,13,inanimate,single,right,background
SS1682420956261,823,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_single_right,null,null,6,3,13,inanimate,single,right,background
SS1682420956261,855,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_single_right,null,null,6,4,13,inanimate,single,right,background
SS1682420956261,893,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_single_right,null,null,6,5,13,inanimate,single,right,background
SS1682420956261,852,background_block,media/padded_stims/inanimate_004_right.png,null,inanimate_single_right,null,null,6,6,13,inanimate,single,right,background
SS1682420956261,3727,background_block,media/padded_stims/animate_001_left.png,null,animate_pair_left,null,null,6,1,14,animate,pair,left,background
SS1682420956261,1201,background_block,media/padded_stims/animate_001_left.png,null,animate_pair_left,null,null,6,2,14,animate,pair,left,background
SS1682420956261,1139,background_block,media/padded_stims/animate_001_left.png,null,animate_pair_left,null,null,6,3,14,animate,pair,left,background
SS1682420956261,1206,background_block,media/padded_stims/animate_001_left.png,null,animate_pair_left,null,null,6,4,14,animate,pair,left,background
SS1682420956261,1135,background_block,media/padded_stims/animate_001_left.png,null,animate_pair_left,null,null,6,5,14,animate,pair,left,background
SS1682420956261,1144,background_block,media/padded_stims/animate_001_left.png,null,animate_pair_left,null,null,6,6,14,animate,pair,left,background
SS1682420956261,5760,background_block,media/padded_stims/inanimate_008_left.png,null,inanimate_single_left,null,null,2,1,15,inanimate,single,left,background
SS1682420956261,1247,background_block,media/padded_stims/inanimate_008_left.png,null,inanimate_single_left,null,null,2,2,15,inanimate,single,left,background
SS1682420956261,4994,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_006_right.png,animate_single_right,animate_pair_right,number,2,1,16,animate,single,right,background
SS1682420956261,1800,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_006_right.png,animate_single_right,animate_pair_right,number,2,2,16,animate,single,right,deviant
SS1682420978301,4464,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,6,1,1,animate,pair,right,background
SS1682420978301,4406,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,6,2,1,animate,pair,right,background
SS1682420978301,3836,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,6,3,1,animate,pair,right,background
SS1682420978301,4171,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,6,4,1,animate,pair,right,background
SS1682420978301,2507,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,6,5,1,animate,pair,right,background
SS1682420978301,3009,background_block,media/padded_stims/animate_004_right.png,null,animate_pair_right,null,null,6,6,1,animate,pair,right,background
SS1682420978301,3693,background_block,media/padded_stims/animate_011_right.png,null,animate_single_right,null,null,2,1,2,animate,single,right,background
SS1682420978301,3734,background_block,media/padded_stims/animate_011_right.png,null,animate_single_right,null,null,2,2,2,animate,single,right,background
SS1682420978301,3211,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_single_left,null,null,4,1,3,inanimate,single,left,background
SS1682420978301,1269,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_single_left,null,null,4,2,3,inanimate,single,left,background
