subject,block_number,block_type,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1630953997814,3,simple_dissimilar,math,4,1,background,976,images/stimuli/simple_04_A_a.gif,math,1
SS1630953997814,3,simple_dissimilar,math,4,2,background,638,images/stimuli/simple_04_A_a.gif,math,1
SS1630953997814,3,simple_dissimilar,math,4,3,background,783,images/stimuli/simple_04_A_a.gif,math,1
SS1630953997814,3,simple_dissimilar,math,4,4,deviant,503,images/stimuli/simple_12_A_a.gif,math,1
SS1630953997814,3,simple_dissimilar,math,4,5,background,885,images/stimuli/simple_04_A_a.gif,math,1
SS1630953997814,3,simple_dissimilar,math,4,6,background,633,images/stimuli/simple_04_A_a.gif,math,1
SS1630953997814,4,complex_dissimilar,math,6,1,background,1146,images/stimuli/complex_12_A_a.gif,math,1
SS1630953997814,4,complex_dissimilar,math,6,2,background,932,images/stimuli/complex_12_A_a.gif,math,1
SS1630953997814,4,complex_dissimilar,math,6,3,background,1011,images/stimuli/complex_12_A_a.gif,math,1
SS1630953997814,4,complex_dissimilar,math,6,4,background,844,images/stimuli/complex_12_A_a.gif,math,1
SS1630953997814,4,complex_dissimilar,math,6,5,background,1323,images/stimuli/complex_12_A_a.gif,math,1
SS1630953997814,4,complex_dissimilar,math,6,6,deviant,1305,images/stimuli/complex_08_A_a.gif,math,1
SS1630953997814,5,complex_dissimilar,math,2,1,background,910,images/stimuli/complex_11_A_a.gif,math,1
SS1630953997814,5,complex_dissimilar,math,2,2,deviant,994,images/stimuli/complex_05_A_a.gif,math,1
SS1630953997814,5,complex_dissimilar,math,2,3,background,4629,images/stimuli/complex_11_A_a.gif,math,1
SS1630953997814,5,complex_dissimilar,math,2,4,background,823,images/stimuli/complex_11_A_a.gif,math,1
SS1630953997814,5,complex_dissimilar,math,2,5,background,908,images/stimuli/complex_11_A_a.gif,math,1
SS1630953997814,5,complex_dissimilar,math,2,6,background,1341,images/stimuli/complex_11_A_a.gif,math,1
SS1630953997814,6,complex_dissimilar,math,NA,1,background,1026,images/stimuli/complex_01_A_a.gif,math,1
SS1630953997814,6,complex_dissimilar,math,NA,2,background,1675,images/stimuli/complex_01_A_a.gif,math,1
SS1630953997814,6,complex_dissimilar,math,NA,3,background,1299,images/stimuli/complex_01_A_a.gif,math,1
SS1630953997814,6,complex_dissimilar,math,NA,4,background,1495,images/stimuli/complex_01_A_a.gif,math,1
SS1630953997814,6,complex_dissimilar,math,NA,5,background,862,images/stimuli/complex_01_A_a.gif,math,1
SS1630953997814,6,complex_dissimilar,math,NA,6,background,592,images/stimuli/complex_01_A_a.gif,math,1
SS1630953997814,7,simple_dissimilar,math,6,1,background,675,images/stimuli/simple_02_A_a.gif,math,1
SS1630953997814,7,simple_dissimilar,math,6,2,background,919,images/stimuli/simple_02_A_a.gif,math,1
SS1630953997814,7,simple_dissimilar,math,6,3,background,730,images/stimuli/simple_02_A_a.gif,math,1
SS1630953997814,7,simple_dissimilar,math,6,4,background,714,images/stimuli/simple_02_A_a.gif,math,1
SS1630953997814,7,simple_dissimilar,math,6,5,background,1112,images/stimuli/simple_02_A_a.gif,math,1
SS1630953997814,7,simple_dissimilar,math,6,6,deviant,645,images/stimuli/simple_01_A_a.gif,math,1
SS1630953997814,8,simple_dissimilar,math,2,1,background,508,images/stimuli/simple_15_A_a.gif,math,1
SS1630953997814,8,simple_dissimilar,math,2,2,deviant,1044,images/stimuli/simple_11_A_a.gif,math,1
SS1630953997814,8,simple_dissimilar,math,2,3,background,1044,images/stimuli/simple_15_A_a.gif,math,1
SS1630953997814,8,simple_dissimilar,math,2,4,background,508,images/stimuli/simple_15_A_a.gif,math,1
SS1630953997814,8,simple_dissimilar,math,2,5,background,965,images/stimuli/simple_15_A_a.gif,math,1
SS1630953997814,8,simple_dissimilar,math,2,6,background,644,images/stimuli/simple_15_A_a.gif,math,1
SS1630954006349,1,complex_dissimilar,math,NA,1,background,42412.39999997616,images/stimuli/complex_10_A_a.gif,math,1
SS1630954006349,1,complex_dissimilar,math,NA,2,background,18382,images/stimuli/complex_10_A_a.gif,math,1
SS1630954006349,1,complex_dissimilar,math,NA,3,background,6252,images/stimuli/complex_10_A_a.gif,math,1
SS1630954006349,1,complex_dissimilar,math,NA,4,background,9474.899999976158,images/stimuli/complex_10_A_a.gif,math,1
SS1630954006349,1,complex_dissimilar,math,NA,5,background,4099.399999976158,images/stimuli/complex_10_A_a.gif,math,1
SS1630954006349,1,complex_dissimilar,math,NA,6,background,7036.799999952316,images/stimuli/complex_10_A_a.gif,math,1
SS1630954006349,2,complex_dissimilar,math,6,1,background,6643.599999904633,images/stimuli/complex_08_A_a.gif,math,1
SS1630954006349,2,complex_dissimilar,math,6,2,background,6133.800000071526,images/stimuli/complex_08_A_a.gif,math,1
SS1630954006349,2,complex_dissimilar,math,6,3,background,1977.2000000476837,images/stimuli/complex_08_A_a.gif,math,1
SS1630954006349,2,complex_dissimilar,math,6,4,background,9700.600000023842,images/stimuli/complex_08_A_a.gif,math,1
SS1630954006349,2,complex_dissimilar,math,6,5,background,3016.899999976158,images/stimuli/complex_08_A_a.gif,math,1
SS1630954006349,2,complex_dissimilar,math,6,6,deviant,6974.900000095367,images/stimuli/complex_03_A_a.gif,math,1
SS1630954006349,3,complex_dissimilar,math,2,1,background,22598.200000047684,images/stimuli/complex_13_A_a.gif,math,1
SS1630954006349,3,complex_dissimilar,math,2,2,deviant,3466.2999999523163,images/stimuli/complex_04_A_a.gif,math,1
SS1630954006349,3,complex_dissimilar,math,2,3,background,2989.7999999523163,images/stimuli/complex_13_A_a.gif,math,1
SS1630954006349,3,complex_dissimilar,math,2,4,background,2965.0999999046326,images/stimuli/complex_13_A_a.gif,math,1
SS1630954006349,3,complex_dissimilar,math,2,5,background,3279.5,images/stimuli/complex_13_A_a.gif,math,1
SS1630954006349,3,complex_dissimilar,math,2,6,background,3068.9000000953674,images/stimuli/complex_13_A_a.gif,math,1
SS1630954006349,4,complex_dissimilar,math,4,1,background,4586.200000047684,images/stimuli/complex_02_A_a.gif,math,1
SS1630954006349,4,complex_dissimilar,math,4,2,background,5323.5,images/stimuli/complex_02_A_a.gif,math,1
SS1630954006349,4,complex_dissimilar,math,4,3,background,2968.5,images/stimuli/complex_02_A_a.gif,math,1
SS1630954006349,4,complex_dissimilar,math,4,4,deviant,7247,images/stimuli/complex_18_A_a.gif,math,1
SS1630954006349,4,complex_dissimilar,math,4,5,background,2934.899999976158,images/stimuli/complex_02_A_a.gif,math,1
SS1630954006349,4,complex_dissimilar,math,4,6,background,2010.2999999523163,images/stimuli/complex_02_A_a.gif,math,1
SS1630954006349,5,simple_dissimilar,math,2,1,background,11155.100000023842,images/stimuli/simple_07_A_a.gif,math,1
SS1630954006349,5,simple_dissimilar,math,2,2,deviant,4698.899999976158,images/stimuli/simple_17_A_a.gif,math,1
SS1630954006349,5,simple_dissimilar,math,2,3,background,4874.600000023842,images/stimuli/simple_07_A_a.gif,math,1
SS1630954006349,5,simple_dissimilar,math,2,4,background,3333.7000000476837,images/stimuli/simple_07_A_a.gif,math,1
SS1630954006349,5,simple_dissimilar,math,2,5,background,1535.8999999761581,images/stimuli/simple_07_A_a.gif,math,1
SS1630954006349,5,simple_dissimilar,math,2,6,background,3000.7999999523163,images/stimuli/simple_07_A_a.gif,math,1
SS1630954006349,6,simple_dissimilar,math,4,1,background,3561.7999999523163,images/stimuli/simple_04_A_a.gif,math,1
SS1630954006349,6,simple_dissimilar,math,4,2,background,1995.2000000476837,images/stimuli/simple_04_A_a.gif,math,1
SS1630954006349,6,simple_dissimilar,math,4,3,background,2322.899999976158,images/stimuli/simple_04_A_a.gif,math,1
SS1630954006349,6,simple_dissimilar,math,4,4,deviant,6722.300000071526,images/stimuli/simple_03_A_a.gif,math,1
SS1630954006349,6,simple_dissimilar,math,4,5,background,1852.3999999761581,images/stimuli/simple_04_A_a.gif,math,1
SS1630954006349,6,simple_dissimilar,math,4,6,background,2244.2000000476837,images/stimuli/simple_04_A_a.gif,math,1
SS1630954006349,7,simple_dissimilar,math,NA,1,background,4967.200000047684,images/stimuli/simple_14_A_a.gif,math,1
SS1630954006349,7,simple_dissimilar,math,NA,2,background,1800.1000000238419,images/stimuli/simple_14_A_a.gif,math,1
SS1630954006349,7,simple_dissimilar,math,NA,3,background,1329.1000000238419,images/stimuli/simple_14_A_a.gif,math,1
SS1630954006349,7,simple_dissimilar,math,NA,4,background,2123.899999976158,images/stimuli/simple_14_A_a.gif,math,1
SS1630954006349,7,simple_dissimilar,math,NA,5,background,1900.4000000953674,images/stimuli/simple_14_A_a.gif,math,1
SS1630954006349,7,simple_dissimilar,math,NA,6,background,1425.8999999761581,images/stimuli/simple_14_A_a.gif,math,1
SS1630954006349,8,simple_dissimilar,math,6,1,background,2068.600000023842,images/stimuli/simple_20_A_a.gif,math,1
SS1630954006349,8,simple_dissimilar,math,6,2,background,1919.3000000715256,images/stimuli/simple_20_A_a.gif,math,1
SS1630954006349,8,simple_dissimilar,math,6,3,background,1709.1000000238419,images/stimuli/simple_20_A_a.gif,math,1
SS1630954006349,8,simple_dissimilar,math,6,4,background,4136.300000071526,images/stimuli/simple_20_A_a.gif,math,1
SS1630954006349,8,simple_dissimilar,math,6,5,background,2181.6999999284744,images/stimuli/simple_20_A_a.gif,math,1
SS1630954006349,8,simple_dissimilar,math,6,6,deviant,3430.600000023842,images/stimuli/simple_13_A_a.gif,math,1
SS1630954027148,1,complex_dissimilar,math,NA,1,background,14796.40000000596,images/stimuli/complex_03_A_a.gif,math,1
SS1630954027148,1,complex_dissimilar,math,NA,2,background,11134.09999999404,images/stimuli/complex_03_A_a.gif,math,1
SS1630954027148,1,complex_dissimilar,math,NA,3,background,5938.0999999940395,images/stimuli/complex_03_A_a.gif,math,1
SS1630954027148,1,complex_dissimilar,math,NA,4,background,6937.0999999940395,images/stimuli/complex_03_A_a.gif,math,1
SS1630954027148,1,complex_dissimilar,math,NA,5,background,8343.10000000894,images/stimuli/complex_03_A_a.gif,math,1
SS1630954027148,1,complex_dissimilar,math,NA,6,background,7198.100000008941,images/stimuli/complex_03_A_a.gif,math,1
SS1630954027148,2,simple_dissimilar,math,4,1,background,7521.399999991059,images/stimuli/simple_04_A_a.gif,math,1
SS1630954027148,2,simple_dissimilar,math,4,2,background,4029.9000000059605,images/stimuli/simple_04_A_a.gif,math,1
SS1630954027148,2,simple_dissimilar,math,4,3,background,3986.2000000029802,images/stimuli/simple_04_A_a.gif,math,1
SS1630954027148,2,simple_dissimilar,math,4,4,deviant,5926.70000000298,images/stimuli/simple_14_A_a.gif,math,1
SS1630954027148,2,simple_dissimilar,math,4,5,background,3403.7999999970198,images/stimuli/simple_04_A_a.gif,math,1
SS1630954027148,2,simple_dissimilar,math,4,6,background,3863.5,images/stimuli/simple_04_A_a.gif,math,1
SS1630954027148,3,complex_dissimilar,math,2,1,background,8349.699999988079,images/stimuli/complex_02_A_a.gif,math,1
SS1630954027148,3,complex_dissimilar,math,2,2,deviant,3896,images/stimuli/complex_14_A_a.gif,math,1
SS1630954027148,3,complex_dissimilar,math,2,3,background,3394.300000011921,images/stimuli/complex_02_A_a.gif,math,1
SS1630954027148,3,complex_dissimilar,math,2,4,background,3067.7999999970198,images/stimuli/complex_02_A_a.gif,math,1
SS1630954027148,3,complex_dissimilar,math,2,5,background,2057.3999999910593,images/stimuli/complex_02_A_a.gif,math,1
SS1630954027148,3,complex_dissimilar,math,2,6,background,4896,images/stimuli/complex_02_A_a.gif,math,1
SS1630954027148,4,simple_dissimilar,math,NA,1,background,7486.899999991059,images/stimuli/simple_07_A_a.gif,math,1
SS1630954027148,4,simple_dissimilar,math,NA,2,background,4781.70000000298,images/stimuli/simple_07_A_a.gif,math,1
SS1630954027148,4,simple_dissimilar,math,NA,3,background,2549.2000000029802,images/stimuli/simple_07_A_a.gif,math,1
SS1630954027148,4,simple_dissimilar,math,NA,4,background,1750.2999999970198,images/stimuli/simple_07_A_a.gif,math,1
SS1630954027148,4,simple_dissimilar,math,NA,5,background,903.2000000029802,images/stimuli/simple_07_A_a.gif,math,1
SS1630954027148,4,simple_dissimilar,math,NA,6,background,756.7999999970198,images/stimuli/simple_07_A_a.gif,math,1
SS1630954027148,5,simple_dissimilar,math,6,1,background,2692.7000000029802,images/stimuli/simple_10_A_a.gif,math,1
SS1630954027148,5,simple_dissimilar,math,6,2,background,2968.2000000029802,images/stimuli/simple_10_A_a.gif,math,1
SS1630954027148,5,simple_dissimilar,math,6,3,background,1612.2000000029802,images/stimuli/simple_10_A_a.gif,math,1
SS1630954027148,5,simple_dissimilar,math,6,4,background,1350.7000000029802,images/stimuli/simple_10_A_a.gif,math,1
SS1630954027148,5,simple_dissimilar,math,6,5,background,884.6999999880791,images/stimuli/simple_10_A_a.gif,math,1
SS1630954027148,5,simple_dissimilar,math,6,6,deviant,2210.9000000059605,images/stimuli/simple_12_A_a.gif,math,1
SS1630954027148,6,complex_dissimilar,math,6,1,background,7517.399999991059,images/stimuli/complex_05_A_a.gif,math,1
SS1630954027148,6,complex_dissimilar,math,6,2,background,2496.5,images/stimuli/complex_05_A_a.gif,math,1
SS1630954027148,6,complex_dissimilar,math,6,3,background,1132.2000000029802,images/stimuli/complex_05_A_a.gif,math,1
SS1630954027148,6,complex_dissimilar,math,6,4,background,1037.7999999970198,images/stimuli/complex_05_A_a.gif,math,1
SS1630954027148,6,complex_dissimilar,math,6,5,background,1152.5,images/stimuli/complex_05_A_a.gif,math,1
SS1630954027148,6,complex_dissimilar,math,6,6,deviant,3065.300000011921,images/stimuli/complex_18_A_a.gif,math,1
SS1630954027148,7,complex_dissimilar,math,4,1,background,3347.7999999970198,images/stimuli/complex_11_A_a.gif,math,1
SS1630954027148,7,complex_dissimilar,math,4,2,background,2132.4000000059605,images/stimuli/complex_11_A_a.gif,math,1
SS1630954027148,7,complex_dissimilar,math,4,3,background,915.6000000089407,images/stimuli/complex_11_A_a.gif,math,1
SS1630954027148,7,complex_dissimilar,math,4,4,deviant,2545.9000000059605,images/stimuli/complex_07_A_a.gif,math,1
SS1630954027148,7,complex_dissimilar,math,4,5,background,1235.199999988079,images/stimuli/complex_11_A_a.gif,math,1
SS1630954027148,7,complex_dissimilar,math,4,6,background,608.5999999940395,images/stimuli/complex_11_A_a.gif,math,1
SS1630954027148,8,simple_dissimilar,math,2,1,background,1739.8999999910593,images/stimuli/simple_02_A_a.gif,math,1
SS1630954027148,8,simple_dissimilar,math,2,2,deviant,1094.2999999970198,images/stimuli/simple_03_A_a.gif,math,1
SS1630954027148,8,simple_dissimilar,math,2,3,background,1838.800000011921,images/stimuli/simple_02_A_a.gif,math,1
SS1630954027148,8,simple_dissimilar,math,2,4,background,530.5,images/stimuli/simple_02_A_a.gif,math,1
SS1630954027148,8,simple_dissimilar,math,2,5,background,586.2000000029802,images/stimuli/simple_02_A_a.gif,math,1
SS1630954027148,8,simple_dissimilar,math,2,6,background,715.1999999880791,images/stimuli/simple_02_A_a.gif,math,1
SS1630954047576,1,complex_dissimilar,math,2,1,background,10555.600000023842,images/stimuli/complex_20_A_a.gif,math,1
SS1630954047576,1,complex_dissimilar,math,2,2,deviant,6701.400000095367,images/stimuli/complex_06_A_a.gif,math,1
SS1630954047576,1,complex_dissimilar,math,2,3,background,2630.9000000953674,images/stimuli/complex_20_A_a.gif,math,1
SS1630954047576,1,complex_dissimilar,math,2,4,background,4141.200000047684,images/stimuli/complex_20_A_a.gif,math,1
SS1630954047576,1,complex_dissimilar,math,2,5,background,1459,images/stimuli/complex_20_A_a.gif,math,1
SS1630954047576,1,complex_dissimilar,math,2,6,background,1742.8000000715256,images/stimuli/complex_20_A_a.gif,math,1
SS1630954047576,2,complex_dissimilar,math,NA,1,background,2604.2999999523163,images/stimuli/complex_13_A_a.gif,math,1
SS1630954047576,2,complex_dissimilar,math,NA,2,background,678.6999999284744,images/stimuli/complex_13_A_a.gif,math,1
SS1630954047576,2,complex_dissimilar,math,NA,3,background,1555.3999999761581,images/stimuli/complex_13_A_a.gif,math,1
SS1630954047576,2,complex_dissimilar,math,NA,4,background,540.6000000238419,images/stimuli/complex_13_A_a.gif,math,1
SS1630954047576,2,complex_dissimilar,math,NA,5,background,2596.899999976158,images/stimuli/complex_13_A_a.gif,math,1
SS1630954047576,2,complex_dissimilar,math,NA,6,background,1464.7000000476837,images/stimuli/complex_13_A_a.gif,math,1
SS1630954047576,3,simple_dissimilar,math,NA,1,background,5909.099999904633,images/stimuli/simple_15_A_a.gif,math,1
SS1630954047576,3,simple_dissimilar,math,NA,2,background,1020.2000000476837,images/stimuli/simple_15_A_a.gif,math,1
SS1630954047576,3,simple_dissimilar,math,NA,3,background,991.8999999761581,images/stimuli/simple_15_A_a.gif,math,1
SS1630954047576,3,simple_dissimilar,math,NA,4,background,755.2999999523163,images/stimuli/simple_15_A_a.gif,math,1
SS1630954047576,3,simple_dissimilar,math,NA,5,background,1361.2000000476837,images/stimuli/simple_15_A_a.gif,math,1
SS1630954047576,3,simple_dissimilar,math,NA,6,background,1853.3999999761581,images/stimuli/simple_15_A_a.gif,math,1
SS1630954047576,4,simple_dissimilar,math,6,1,background,2475.2999999523163,images/stimuli/simple_04_A_a.gif,math,1
SS1630954047576,4,simple_dissimilar,math,6,2,background,567.8999999761581,images/stimuli/simple_04_A_a.gif,math,1
SS1630954047576,4,simple_dissimilar,math,6,3,background,746.1999999284744,images/stimuli/simple_04_A_a.gif,math,1
SS1630954047576,4,simple_dissimilar,math,6,4,background,1706,images/stimuli/simple_04_A_a.gif,math,1
SS1630954047576,4,simple_dissimilar,math,6,5,background,2942.1999999284744,images/stimuli/simple_04_A_a.gif,math,1
SS1630954047576,4,simple_dissimilar,math,6,6,deviant,6250.299999952316,images/stimuli/simple_07_A_a.gif,math,1
SS1630954047576,5,simple_dissimilar,math,4,1,background,1537.2000000476837,images/stimuli/simple_09_A_a.gif,math,1
SS1630954047576,5,simple_dissimilar,math,4,2,background,1297.3000000715256,images/stimuli/simple_09_A_a.gif,math,1
SS1630954047576,5,simple_dissimilar,math,4,3,background,4648.299999952316,images/stimuli/simple_09_A_a.gif,math,1
SS1630954047576,5,simple_dissimilar,math,4,4,deviant,2100.5999999046326,images/stimuli/simple_17_A_a.gif,math,1
SS1630954047576,5,simple_dissimilar,math,4,5,background,730.7999999523163,images/stimuli/simple_09_A_a.gif,math,1
SS1630954047576,5,simple_dissimilar,math,4,6,background,568.1999999284744,images/stimuli/simple_09_A_a.gif,math,1
SS1630954047576,6,complex_dissimilar,math,4,1,background,4993.700000047684,images/stimuli/complex_19_A_a.gif,math,1
SS1630954047576,6,complex_dissimilar,math,4,2,background,9472.399999976158,images/stimuli/complex_19_A_a.gif,math,1
SS1630954047576,6,complex_dissimilar,math,4,3,background,2515.5,images/stimuli/complex_19_A_a.gif,math,1
SS1630954047576,6,complex_dissimilar,math,4,4,deviant,2684,images/stimuli/complex_12_A_a.gif,math,1
SS1630954047576,6,complex_dissimilar,math,4,5,background,3111.899999976158,images/stimuli/complex_19_A_a.gif,math,1
SS1630954047576,6,complex_dissimilar,math,4,6,background,3085,images/stimuli/complex_19_A_a.gif,math,1
SS1630954047576,7,simple_dissimilar,math,2,1,background,4034.6999999284744,images/stimuli/simple_12_A_a.gif,math,1
SS1630954047576,7,simple_dissimilar,math,2,2,deviant,656.9000000953674,images/stimuli/simple_10_A_a.gif,math,1
SS1630954047576,7,simple_dissimilar,math,2,3,background,651.6000000238419,images/stimuli/simple_12_A_a.gif,math,1
SS1630954047576,7,simple_dissimilar,math,2,4,background,1250,images/stimuli/simple_12_A_a.gif,math,1
SS1630954047576,7,simple_dissimilar,math,2,5,background,636.1999999284744,images/stimuli/simple_12_A_a.gif,math,1
SS1630954047576,7,simple_dissimilar,math,2,6,background,2227.600000023842,images/stimuli/simple_12_A_a.gif,math,1
SS1630954047576,8,complex_dissimilar,math,6,1,background,1420,images/stimuli/complex_11_A_a.gif,math,1
SS1630954047576,8,complex_dissimilar,math,6,2,background,1738.8999999761581,images/stimuli/complex_11_A_a.gif,math,1
SS1630954047576,8,complex_dissimilar,math,6,3,background,5047.700000047684,images/stimuli/complex_11_A_a.gif,math,1
SS1630954047576,8,complex_dissimilar,math,6,4,background,1589,images/stimuli/complex_11_A_a.gif,math,1
SS1630954047576,8,complex_dissimilar,math,6,5,background,5821,images/stimuli/complex_11_A_a.gif,math,1
SS1630954047576,8,complex_dissimilar,math,6,6,deviant,3662.100000023842,images/stimuli/complex_16_A_a.gif,math,1
SS1630954111816,1,complex_dissimilar,math,6,1,background,10578.399997711182,images/stimuli/complex_13_A_a.gif,math,1
SS1630954111816,1,complex_dissimilar,math,6,2,background,3307.5,images/stimuli/complex_13_A_a.gif,math,1
SS1630954111816,1,complex_dissimilar,math,6,3,background,3234.5,images/stimuli/complex_13_A_a.gif,math,1
SS1630954111816,1,complex_dissimilar,math,6,4,background,2048.400001525879,images/stimuli/complex_13_A_a.gif,math,1
SS1630954111816,1,complex_dissimilar,math,6,5,background,2682.2000007629395,images/stimuli/complex_13_A_a.gif,math,1
SS1630954111816,1,complex_dissimilar,math,6,6,deviant,3745.6000022888184,images/stimuli/complex_12_A_a.gif,math,1
SS1630954111816,2,simple_dissimilar,math,NA,1,background,2095.5,images/stimuli/simple_12_A_a.gif,math,1
SS1630954111816,2,simple_dissimilar,math,NA,2,background,1163.5,images/stimuli/simple_12_A_a.gif,math,1
SS1630954111816,2,simple_dissimilar,math,NA,3,background,777.9000015258789,images/stimuli/simple_12_A_a.gif,math,1
SS1630954111816,2,simple_dissimilar,math,NA,4,background,666.5,images/stimuli/simple_12_A_a.gif,math,1
SS1630954111816,2,simple_dissimilar,math,NA,5,background,2858.400001525879,images/stimuli/simple_12_A_a.gif,math,1
SS1630954111816,2,simple_dissimilar,math,NA,6,background,1878,images/stimuli/simple_12_A_a.gif,math,1
SS1630954111816,3,simple_dissimilar,math,6,1,background,6895.5,images/stimuli/simple_13_A_a.gif,math,1
SS1630954111816,3,simple_dissimilar,math,6,2,background,3270.599998474121,images/stimuli/simple_13_A_a.gif,math,1
SS1630954111816,3,simple_dissimilar,math,6,3,background,2150.900001525879,images/stimuli/simple_13_A_a.gif,math,1
SS1630954111816,3,simple_dissimilar,math,6,4,background,3026.099998474121,images/stimuli/simple_13_A_a.gif,math,1
SS1630954111816,3,simple_dissimilar,math,6,5,background,11110.100002288818,images/stimuli/simple_13_A_a.gif,math,1
SS1630954111816,3,simple_dissimilar,math,6,6,deviant,1650,images/stimuli/simple_07_A_a.gif,math,1
SS1630954111816,4,simple_dissimilar,math,4,1,background,4652.7000007629395,images/stimuli/simple_04_A_a.gif,math,1
SS1630954111816,4,simple_dissimilar,math,4,2,background,7126.099998474121,images/stimuli/simple_04_A_a.gif,math,1
SS1630954111816,4,simple_dissimilar,math,4,3,background,3340.1000022888184,images/stimuli/simple_04_A_a.gif,math,1
SS1630954111816,4,simple_dissimilar,math,4,4,deviant,5914.099998474121,images/stimuli/simple_19_A_a.gif,math,1
SS1630954111816,4,simple_dissimilar,math,4,5,background,2308.5,images/stimuli/simple_04_A_a.gif,math,1
SS1630954111816,4,simple_dissimilar,math,4,6,background,930.8000030517578,images/stimuli/simple_04_A_a.gif,math,1
SS1630954111816,5,complex_dissimilar,math,NA,2,background,10313,images/stimuli/complex_18_A_a.gif,math,1
SS1630954111816,5,complex_dissimilar,math,NA,3,background,7617.2000007629395,images/stimuli/complex_18_A_a.gif,math,1
SS1630954111816,5,complex_dissimilar,math,NA,4,background,3374.7999992370605,images/stimuli/complex_18_A_a.gif,math,1
SS1630954111816,5,complex_dissimilar,math,NA,5,background,5732,images/stimuli/complex_18_A_a.gif,math,1
SS1630954111816,5,complex_dissimilar,math,NA,6,background,7958.599998474121,images/stimuli/complex_18_A_a.gif,math,1
SS1630954111816,6,complex_dissimilar,math,2,1,background,9769.400001525879,images/stimuli/complex_03_A_a.gif,math,1
SS1630954111816,6,complex_dissimilar,math,2,2,deviant,16645.40000152588,images/stimuli/complex_07_A_a.gif,math,1
SS1630954111816,6,complex_dissimilar,math,2,3,background,2667.2999992370605,images/stimuli/complex_03_A_a.gif,math,1
SS1630954111816,6,complex_dissimilar,math,2,4,background,7037.099998474121,images/stimuli/complex_03_A_a.gif,math,1
SS1630954111816,6,complex_dissimilar,math,2,5,background,1876.2000007629395,images/stimuli/complex_03_A_a.gif,math,1
SS1630954111816,6,complex_dissimilar,math,2,6,background,1552,images/stimuli/complex_03_A_a.gif,math,1
SS1630954111816,7,complex_dissimilar,math,4,1,background,2891.7000007629395,images/stimuli/complex_08_A_a.gif,math,1
SS1630954111816,7,complex_dissimilar,math,4,2,background,516.4000015258789,images/stimuli/complex_08_A_a.gif,math,1
SS1630954111816,7,complex_dissimilar,math,4,3,background,3029.199996948242,images/stimuli/complex_08_A_a.gif,math,1
SS1630954111816,7,complex_dissimilar,math,4,4,deviant,3246.6000022888184,images/stimuli/complex_04_A_a.gif,math,1
SS1630954111816,7,complex_dissimilar,math,4,5,background,3374.5,images/stimuli/complex_08_A_a.gif,math,1
SS1630954111816,7,complex_dissimilar,math,4,6,background,2389.2000007629395,images/stimuli/complex_08_A_a.gif,math,1
SS1630954111816,8,simple_dissimilar,math,2,1,background,1874.900001525879,images/stimuli/simple_14_A_a.gif,math,1
SS1630954111816,8,simple_dissimilar,math,2,2,deviant,8563.20000076294,images/stimuli/simple_20_A_a.gif,math,1
SS1630954111816,8,simple_dissimilar,math,2,3,background,3198.400001525879,images/stimuli/simple_14_A_a.gif,math,1
SS1630954111816,8,simple_dissimilar,math,2,4,background,2867.099998474121,images/stimuli/simple_14_A_a.gif,math,1
SS1630954111816,8,simple_dissimilar,math,2,5,background,2792.900001525879,images/stimuli/simple_14_A_a.gif,math,1
SS1630954111816,8,simple_dissimilar,math,2,6,background,1328.1000022888184,images/stimuli/simple_14_A_a.gif,math,1
SS1630954126310,1,simple_dissimilar,math,6,1,background,5078.900000095367,images/stimuli/simple_03_A_a.gif,math,1
SS1630954126310,1,simple_dissimilar,math,6,2,background,5169.899999976158,images/stimuli/simple_03_A_a.gif,math,1
SS1630954126310,1,simple_dissimilar,math,6,3,background,4550.699999928474,images/stimuli/simple_03_A_a.gif,math,1
SS1630954126310,1,simple_dissimilar,math,6,4,background,3544.2999999523163,images/stimuli/simple_03_A_a.gif,math,1
SS1630954126310,1,simple_dissimilar,math,6,5,background,3776,images/stimuli/simple_03_A_a.gif,math,1
SS1630954126310,1,simple_dissimilar,math,6,6,deviant,3527.100000023842,images/stimuli/simple_15_A_a.gif,math,1
SS1630954126310,2,simple_dissimilar,math,NA,1,background,6059.600000023842,images/stimuli/simple_14_A_a.gif,math,1
SS1630954126310,2,simple_dissimilar,math,NA,2,background,4089,images/stimuli/simple_14_A_a.gif,math,1
SS1630954126310,2,simple_dissimilar,math,NA,3,background,5202.200000047684,images/stimuli/simple_14_A_a.gif,math,1
SS1630954126310,2,simple_dissimilar,math,NA,4,background,1821.2000000476837,images/stimuli/simple_14_A_a.gif,math,1
SS1630954126310,2,simple_dissimilar,math,NA,5,background,1579.8999999761581,images/stimuli/simple_14_A_a.gif,math,1
SS1630954126310,2,simple_dissimilar,math,NA,6,background,1933.8999999761581,images/stimuli/simple_14_A_a.gif,math,1
SS1630954126310,3,complex_dissimilar,math,NA,1,background,3156.899999976158,images/stimuli/complex_10_A_a.gif,math,1
SS1630954126310,3,complex_dissimilar,math,NA,2,background,23356.899999976158,images/stimuli/complex_10_A_a.gif,math,1
SS1630954126310,3,complex_dissimilar,math,NA,3,background,2594.6999999284744,images/stimuli/complex_10_A_a.gif,math,1
SS1630954126310,3,complex_dissimilar,math,NA,4,background,4466.200000047684,images/stimuli/complex_10_A_a.gif,math,1
